age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,deposit
1.491504880292054,-1.3959850999534291,-0.3186719131769978,-0.30032013391975215,-0.1236165943458703,0.25252514336959164,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,1.9302258878699303,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
1.2396756668140116,-1.3959850999534291,-0.3186719131769978,-0.30032013391975215,-0.1236165943458703,-0.459973601201242,-0.947616238043101,-0.3879232349302139,-0.2729634570827749,3.1546116096227013,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-0.01947040057620028,1.431163339106356,-0.3186719131769978,-0.30032013391975215,-0.1236165943458703,-0.08016030176726845,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,2.92990081833631,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
1.1557325956546642,0.8029081304264037,-0.3186719131769978,-0.30032013391975215,-0.1236165943458703,0.2937620158795659,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,0.5963656780545586,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
1.0717895244953168,-1.3959850999534291,-0.3186719131769978,1.2310518783288877,-0.1236165943458703,-0.4168764186532238,-0.947616238043101,-0.3879232349302139,-0.2729634570827749,0.8671709906304655,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
0.06447267058314718,-0.13947468259352455,1.2799869159832944,1.2310518783288877,-0.1236165943458703,-0.47392592648657167,1.0552795106857558,2.577829606365024,-0.2729634570827749,0.5473902491844478,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
1.2396756668140116,-0.13947468259352455,-0.3186719131769978,1.2310518783288877,-0.1236165943458703,-0.2165830378904916,1.0552795106857558,2.577829606365024,-0.2729634570827749,2.3882901931844964,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
1.5754479514514015,0.17465292174645156,-1.91733074233729,-0.30032013391975215,-0.1236165943458703,-0.30494776469757934,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,1.8956549969027932,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-0.35524268521359015,1.431163339106356,-0.3186719131769978,-0.30032013391975215,-0.1236165943458703,-0.4736158748135643,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,0.6799119978918066,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-1.1107303256477175,0.8029081304264037,1.2799869159832944,-0.30032013391975215,-0.1236165943458703,1.1042370891207143,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,2.664857320921593,0.18059759477928267,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-0.2712996140542427,-1.3959850999534291,1.2799869159832944,-0.30032013391975215,-0.1236165943458703,-0.4429207591858391,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,1.1927135472376729,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-0.9428441833290224,-1.081857495613453,-0.3186719131769978,-0.30032013391975215,-0.1236165943458703,-0.3781199595273081,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,3.4628687207463402,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-1.0267872544883698,-0.13947468259352455,-0.3186719131769978,1.2310518783288877,-0.1236165943458703,-0.4122256435581139,1.0552795106857558,2.577829606365024,-0.2729634570827749,3.794173092514737,0.5479805641480365,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
0.40024495522053705,-1.081857495613453,1.2799869159832944,1.2310518783288877,-0.1236165943458703,-0.33130215690320197,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,2.1030803427056157,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-0.8589011121696749,1.431163339106356,1.2799869159832944,1.2310518783288877,-0.1236165943458703,-0.25595960036242194,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,1.6450160373910494,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-0.5231288275322851,-0.13947468259352455,-1.91733074233729,1.2310518783288877,-0.1236165943458703,0.7157423428425357,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,2.05122400625491,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-0.7749580410103275,-1.081857495613453,1.2799869159832944,-1.831692146168392,-0.1236165943458703,-0.28448435427909585,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,0.4868911899919579,0.18059759477928267,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
0.6520741686985795,0.8029081304264037,-0.3186719131769978,-0.30032013391975215,-0.1236165943458703,-0.47640633987063025,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,2.1520557715757263,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-0.01947040057620028,-1.3959850999534291,-0.3186719131769978,-0.30032013391975215,-0.1236165943458703,-0.45687308447116876,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,2.154936679156321,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
0.6520741686985795,-1.3959850999534291,-1.91733074233729,-0.30032013391975215,-0.1236165943458703,-0.421837245421341,1.0552795106857558,2.577829606365024,-0.2729634570827749,0.40622577773530477,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-1.1107303256477175,-1.3959850999534291,-1.91733074233729,-0.30032013391975215,-0.1236165943458703,-0.23053536317582124,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,0.20168133951307718,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
0.14841574174249464,-0.13947468259352455,1.2799869159832944,1.2310518783288877,-0.1236165943458703,0.16695088161956984,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,1.1062863198198303,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
0.14841574174249464,-0.13947468259352455,-1.91733074233729,1.2310518783288877,-0.1236165943458703,-0.3536258773597294,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,4.94077430959145,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
0.14841574174249464,-1.081857495613453,-0.3186719131769978,-1.831692146168392,-0.1236165943458703,-0.5334558477039781,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,2.154936679156321,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-0.35524268521359015,1.7452909434463322,1.2799869159832944,-0.30032013391975215,-0.1236165943458703,-0.3557962390707807,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,1.7660141557760292,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-0.5231288275322851,-1.081857495613453,1.2799869159832944,-0.30032013391975215,-0.1236165943458703,-0.4615238595662786,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,0.7058401661171593,0.5479805641480365,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-0.8589011121696749,1.431163339106356,1.2799869159832944,1.2310518783288877,-0.1236165943458703,-0.46710478968041047,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,0.3197985503174621,0.18059759477928267,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
0.14841574174249464,-1.081857495613453,1.2799869159832944,-0.30032013391975215,-0.1236165943458703,-0.4729957714675497,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,1.604683331262723,0.18059759477928267,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-0.8589011121696749,-1.3959850999534291,-0.3186719131769978,-0.30032013391975215,-0.1236165943458703,-0.37874006287332274,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,0.47824846725017367,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-1.1107303256477175,-1.081857495613453,1.2799869159832944,-0.30032013391975215,-0.1236165943458703,-0.2385967066740117,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,0.9737645711124715,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-0.7749580410103275,-1.081857495613453,-0.3186719131769978,-0.30032013391975215,8.08952879903868,-0.47423597815957896,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,0.8095528390185704,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
1.5754479514514015,1.431163339106356,-0.3186719131769978,-1.831692146168392,-0.1236165943458703,-0.4537725677410955,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,1.8898931817416036,-0.18678537458947123,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
-1.2786164679664123,-1.081857495613453,1.2799869159832944,-0.30032013391975215,-0.1236165943458703,-0.448501689299971,1.0552795106857558,-0.3879232349302139,-0.2729634570827749,0.8124337465991652,-0.5541683439582251,-0.48118405401369996,-0.3632598446560345,0.5207045596943137,1
